,ObservationDate,Country_Region,Active
3413,2020-09-08,India,23254.0
3414,2020-09-09,India,297.0
3415,2020-09-09,India,97271.0
3416,2020-09-09,India,1630.0
3417,2020-09-09,India,29166.0
3418,2020-09-09,India,15626.0
3419,2020-09-09,India,2484.0
3420,2020-09-09,India,28041.0
3421,2020-09-09,India,295.0
3422,2020-09-09,India,23773.0
3423,2020-09-09,India,4833.0
3424,2020-09-09,India,16296.0
3425,2020-09-09,India,17328.0
3426,2020-09-09,India,2487.0
3427,2020-09-09,India,12839.0
3428,2020-09-09,India,15726.0
3429,2020-09-09,India,99489.0
3430,2020-09-09,India,24616.0
3431,2020-09-09,India,778.0
3432,2020-09-09,India,0.0
3433,2020-09-09,India,17702.0
3434,2020-09-09,India,253100.0
3435,2020-09-09,India,1774.0
3436,2020-09-09,India,1355.0
3437,2020-09-09,India,442.0
3438,2020-09-09,India,578.0
3439,2020-09-09,India,29255.0
3440,2020-09-09,India,4770.0
3441,2020-09-09,India,17065.0
3442,2020-09-09,India,15108.0
3443,2020-09-09,India,553.0
3444,2020-09-09,India,49203.0
3445,2020-09-09,India,32106.0
3446,2020-09-09,India,7086.0
3447,2020-09-09,India,0.0
3448,2020-09-09,India,64028.0
3449,2020-09-09,India,8577.0
3450,2020-09-09,India,23341.0
3451,2020-09-10,India,293.0
3452,2020-09-10,India,97338.0
3453,2020-09-10,India,1658.0
3454,2020-09-10,India,29690.0
3455,2020-09-10,India,15239.0
3456,2020-09-10,India,2573.0
3457,2020-09-10,India,29332.0
3458,2020-09-10,India,294.0
3459,2020-09-10,India,25416.0
3460,2020-09-10,India,5030.0
3461,2020-09-10,India,16198.0
3462,2020-09-10,India,18332.0
3463,2020-09-10,India,2723.0
3464,2020-09-10,India,14074.0
3465,2020-09-10,India,15447.0
3466,2020-09-10,India,101556.0
3467,2020-09-10,India,26292.0
3468,2020-09-10,India,775.0
3469,2020-09-10,India,0.0
3470,2020-09-10,India,18433.0
3471,2020-09-10,India,261798.0
3472,2020-09-10,India,1633.0
3473,2020-09-10,India,1434.0
3474,2020-09-10,India,583.0
3475,2020-09-10,India,834.0
3476,2020-09-10,India,30529.0
3477,2020-09-10,India,4794.0
3478,2020-09-10,India,18088.0
3479,2020-09-10,India,15702.0
3480,2020-09-10,India,532.0
3481,2020-09-10,India,48482.0
3482,2020-09-10,India,32195.0
3483,2020-09-10,India,7383.0
3484,2020-09-10,India,0.0
3485,2020-09-10,India,66317.0
3486,2020-09-10,India,9106.0
3487,2020-09-10,India,23377.0
3488,2020-09-11,India,286.0
3489,2020-09-11,India,96191.0
3490,2020-09-11,India,1689.0
3491,2020-09-11,India,29580.0
3492,2020-09-11,India,15190.0
3493,2020-09-11,India,2606.0
3494,2020-09-11,India,31001.0
3495,2020-09-11,India,280.0
3496,2020-09-11,India,26907.0
3497,2020-09-11,India,5104.0
3498,2020-09-11,India,16286.0
3499,2020-09-11,India,18875.0
3500,2020-09-11,India,2874.0
3501,2020-09-11,India,15169.0
3502,2020-09-11,India,15180.0
3503,2020-09-11,India,98345.0
3504,2020-09-11,India,27944.0
3505,2020-09-11,India,803.0
3506,2020-09-11,India,0.0
3507,2020-09-11,India,18992.0
3508,2020-09-11,India,271934.0
3509,2020-09-11,India,1533.0
3510,2020-09-11,India,1534.0
3511,2020-09-11,India,589.0
3512,2020-09-11,India,1134.0
3513,2020-09-11,India,30450.0
3514,2020-09-11,India,4878.0
3515,2020-09-11,India,19096.0
3516,2020-09-11,India,15859.0
3517,2020-09-11,India,532.0
3518,2020-09-11,India,47918.0
3519,2020-09-11,India,32005.0
3520,2020-09-11,India,7365.0
3521,2020-09-11,India,0.0
3522,2020-09-11,India,67321.0
3523,2020-09-11,India,9405.0
3524,2020-09-11,India,23461.0
3525,2020-09-12,India,268.0
3526,2020-09-12,India,95733.0
3527,2020-09-12,India,1712.0
3528,2020-09-12,India,29133.0
3529,2020-09-12,India,14396.0
3530,2020-09-12,India,2586.0
3531,2020-09-12,India,33246.0
3532,2020-09-12,India,279.0
3533,2020-09-12,India,28059.0
3534,2020-09-12,India,5323.0
3535,2020-09-12,India,16301.0
3536,2020-09-12,India,19446.0
3537,2020-09-12,India,3194.0
3538,2020-09-12,India,16261.0
3539,2020-09-12,India,14844.0
3540,2020-09-12,India,97834.0
3541,2020-09-12,India,28870.0
3542,2020-09-12,India,841.0
3543,2020-09-12,India,0.0
3544,2020-09-12,India,19840.0
3545,2020-09-12,India,280138.0
3546,2020-09-12,India,1584.0
3547,2020-09-12,India,1570.0
3548,2020-09-12,India,591.0
3549,2020-09-12,India,1215.0
3550,2020-09-12,India,30999.0
3551,2020-09-12,India,4847.0
3552,2020-09-12,India,19384.0
3553,2020-09-12,India,16582.0
3554,2020-09-12,India,541.0
3555,2020-09-12,India,47110.0
3556,2020-09-12,India,31607.0
3557,2020-09-12,India,7584.0
3558,2020-09-12,India,0.0
3559,2020-09-12,India,67955.0
3560,2020-09-12,India,9781.0
3561,2020-09-12,India,23521.0
3562,2020-09-13,India,268.0
3563,2020-09-13,India,95733.0
3564,2020-09-13,India,1712.0
3565,2020-09-13,India,29133.0
3566,2020-09-13,India,14396.0
3567,2020-09-13,India,2586.0
3568,2020-09-13,India,33246.0
3569,2020-09-13,India,279.0
3570,2020-09-13,India,28059.0
3571,2020-09-13,India,5323.0
3572,2020-09-13,India,16301.0
3573,2020-09-13,India,19446.0
3574,2020-09-13,India,3194.0
3575,2020-09-13,India,16261.0
3576,2020-09-13,India,14844.0
3577,2020-09-13,India,97834.0
3578,2020-09-13,India,28870.0
3579,2020-09-13,India,841.0
3580,2020-09-13,India,0.0
3581,2020-09-13,India,19840.0
3582,2020-09-13,India,280138.0
3583,2020-09-13,India,1584.0
3584,2020-09-13,India,1570.0
3585,2020-09-13,India,591.0
3586,2020-09-13,India,1215.0
3587,2020-09-13,India,30999.0
3588,2020-09-13,India,4847.0
3589,2020-09-13,India,19384.0
3590,2020-09-13,India,16582.0
3591,2020-09-13,India,541.0
3592,2020-09-13,India,47110.0
3593,2020-09-13,India,31607.0
3594,2020-09-13,India,7584.0
3595,2020-09-13,India,0.0
3596,2020-09-13,India,67955.0
3597,2020-09-13,India,9781.0
3598,2020-09-13,India,23521.0
3599,2020-09-14,India,252.0
3600,2020-09-14,India,95072.0
3601,2020-09-14,India,1732.0
3602,2020-09-14,India,28161.0
3603,2020-09-14,India,14113.0
3604,2020-09-14,India,2728.0
3605,2020-09-14,India,31505.0
3606,2020-09-14,India,255.0
3607,2020-09-14,India,28812.0
3608,2020-09-14,India,5173.0
3609,2020-09-14,India,16407.0
3610,2020-09-14,India,20079.0
3611,2020-09-14,India,3364.0
3612,2020-09-14,India,17481.0
3613,2020-09-14,India,14336.0
3614,2020-09-14,India,99222.0
3615,2020-09-14,India,30140.0
3616,2020-09-14,India,869.0
3617,2020-09-14,India,0.0
3618,2020-09-14,India,20487.0
3619,2020-09-14,India,290716.0
3620,2020-09-14,India,1638.0
3621,2020-09-14,India,1623.0
3622,2020-09-14,India,598.0
3623,2020-09-14,India,1172.0
3624,2020-09-14,India,31539.0
3625,2020-09-14,India,4878.0
3626,2020-09-14,India,19787.0
3627,2020-09-14,India,16654.0
3628,2020-09-14,India,567.0
3629,2020-09-14,India,47012.0
3630,2020-09-14,India,30532.0
3631,2020-09-14,India,7429.0
3632,2020-09-14,India,0.0
3633,2020-09-14,India,68122.0
3634,2020-09-14,India,10519.0
3635,2020-09-14,India,23624.0
3636,2020-09-16,India,204.0
3637,2020-09-16,India,92353.0
3638,2020-09-16,India,1795.0
3639,2020-09-16,India,29180.0
3640,2020-09-16,India,13055.0
3641,2020-09-16,India,2991.0
3642,2020-09-16,India,35909.0
3643,2020-09-16,India,229.0
3644,2020-09-16,India,29787.0
3645,2020-09-16,India,5102.0
3646,2020-09-16,India,16357.0
3647,2020-09-16,India,20430.0
3648,2020-09-16,India,3801.0
3649,2020-09-16,India,18678.0
3650,2020-09-16,India,14118.0
3651,2020-09-16,India,98555.0
3652,2020-09-16,India,31226.0
3653,2020-09-16,India,938.0
3654,2020-09-16,India,0.0
3655,2020-09-16,India,21620.0
3656,2020-09-16,India,292174.0
3657,2020-09-16,India,1745.0
3658,2020-09-16,India,1818.0
3659,2020-09-16,India,558.0
3660,2020-09-16,India,1269.0
3661,2020-09-16,India,32267.0
3662,2020-09-16,India,4674.0
3663,2020-09-16,India,21154.0
3664,2020-09-16,India,16761.0
3665,2020-09-16,India,464.0
3666,2020-09-16,India,46806.0
3667,2020-09-16,India,30401.0
3668,2020-09-16,India,7498.0
3669,2020-09-16,India,0.0
3670,2020-09-16,India,67335.0
3671,2020-09-16,India,10739.0
3672,2020-09-16,India,23942.0
3673,2020-09-17,India,196.0
3674,2020-09-17,India,90279.0
3675,2020-09-17,India,1892.0
3676,2020-09-17,India,29091.0
3677,2020-09-17,India,12959.0
3678,2020-09-17,India,3171.0
3679,2020-09-17,India,37470.0
3680,2020-09-17,India,233.0
3681,2020-09-17,India,30914.0
3682,2020-09-17,India,5375.0
3683,2020-09-17,India,16262.0
3684,2020-09-17,India,21334.0
3685,2020-09-17,India,4146.0
3686,2020-09-17,India,19503.0
3687,2020-09-17,India,14138.0
3688,2020-09-17,India,101645.0
3689,2020-09-17,India,32775.0
3690,2020-09-17,India,953.0
3691,2020-09-17,India,0.0
3692,2020-09-17,India,22136.0
3693,2020-09-17,India,297506.0
3694,2020-09-17,India,1751.0
3695,2020-09-17,India,1902.0
3696,2020-09-17,India,567.0
3697,2020-09-17,India,1261.0
3698,2020-09-17,India,32405.0
3699,2020-09-17,India,4770.0
3700,2020-09-17,India,21022.0
3701,2020-09-17,India,17049.0
3702,2020-09-17,India,480.0
3703,2020-09-17,India,46633.0
3704,2020-09-17,India,30443.0
3705,2020-09-17,India,7498.0
3706,2020-09-17,India,0.0
3707,2020-09-17,India,67002.0
3708,2020-09-17,India,11068.0
3709,2020-09-17,India,24147.0
3710,2020-09-18,India,174.0
3711,2020-09-18,India,88197.0
3712,2020-09-18,India,1871.0
3713,2020-09-18,India,28208.0
3714,2020-09-18,India,13156.0
3715,2020-09-18,India,3085.0
3716,2020-09-18,India,36036.0
3717,2020-09-18,India,221.0
3718,2020-09-18,India,31721.0
3719,2020-09-18,India,5612.0
3720,2020-09-18,India,15975.0
3721,2020-09-18,India,21014.0
3722,2020-09-18,India,4146.0
3723,2020-09-18,India,20239.0
3724,2020-09-18,India,13703.0
3725,2020-09-18,India,103650.0
3726,2020-09-18,India,34380.0
3727,2020-09-18,India,972.0
3728,2020-09-18,India,0.0
3729,2020-09-18,India,21631.0
3730,2020-09-18,India,302135.0
3731,2020-09-18,India,1841.0
3732,2020-09-18,India,1983.0
3733,2020-09-18,India,585.0
3734,2020-09-18,India,1193.0
3735,2020-09-18,India,33026.0
3736,2020-09-18,India,4744.0
3737,2020-09-18,India,21568.0
3738,2020-09-18,India,17495.0
3739,2020-09-18,India,463.0
3740,2020-09-18,India,46610.0
3741,2020-09-18,India,30673.0
3742,2020-09-18,India,7162.0
3743,2020-09-18,India,0.0
3744,2020-09-18,India,68235.0
3745,2020-09-18,India,11714.0
3746,2020-09-18,India,24336.0
3747,2020-09-19,India,165.0
3748,2020-09-19,India,84423.0
3749,2020-09-19,India,1886.0
3750,2020-09-19,India,28631.0
3751,2020-09-19,India,12609.0
3752,2020-09-19,India,2978.0
3753,2020-09-19,India,36580.0
3754,2020-09-19,India,218.0
3755,2020-09-19,India,32250.0
3756,2020-09-19,India,5730.0
3757,2020-09-19,India,16076.0
3758,2020-09-19,India,21291.0
3759,2020-09-19,India,4430.0
3760,2020-09-19,India,20770.0
3761,2020-09-19,India,13924.0
3762,2020-09-19,India,101148.0
3763,2020-09-19,India,35795.0
3764,2020-09-19,India,987.0
3765,2020-09-19,India,0.0
3766,2020-09-19,India,21605.0
3767,2020-09-19,India,301273.0
3768,2020-09-19,India,1926.0
3769,2020-09-19,India,1976.0
3770,2020-09-19,India,575.0
3771,2020-09-19,India,1213.0
3772,2020-09-19,India,33092.0
3773,2020-09-19,India,4736.0
3774,2020-09-19,India,21662.0
3775,2020-09-19,India,17717.0
3776,2020-09-19,India,422.0
3777,2020-09-19,India,46506.0
3778,2020-09-19,India,30636.0
3779,2020-09-19,India,7107.0
3780,2020-09-19,India,0.0
3781,2020-09-19,India,67825.0
3782,2020-09-19,India,11293.0
3783,2020-09-19,India,24509.0
3784,2020-09-20,India,156.0
3785,2020-09-20,India,81763.0
3786,2020-09-20,India,1957.0
3787,2020-09-20,India,29362.0
3788,2020-09-20,India,12629.0
3789,2020-09-20,India,2911.0
3790,2020-09-20,India,37489.0
3791,2020-09-20,India,208.0
3792,2020-09-20,India,32064.0
3793,2020-09-20,India,5920.0
3794,2020-09-20,India,16022.0
3795,2020-09-20,India,21682.0
3796,2020-09-20,India,4308.0
3797,2020-09-20,India,21281.0
3798,2020-09-20,India,13548.0
3799,2020-09-20,India,98583.0
3800,2020-09-20,India,37535.0
3801,2020-09-20,India,993.0
3802,2020-09-20,India,0.0
3803,2020-09-20,India,21964.0
3804,2020-09-20,India,297866.0
3805,2020-09-20,India,1946.0
3806,2020-09-20,India,2038.0
3807,2020-09-20,India,588.0
3808,2020-09-20,India,1206.0
3809,2020-09-20,India,33202.0
3810,2020-09-20,India,4785.0
3811,2020-09-20,India,22399.0
3812,2020-09-20,India,17997.0
3813,2020-09-20,India,426.0
3814,2020-09-20,India,46453.0
3815,2020-09-20,India,30573.0
3816,2020-09-20,India,6983.0
3817,2020-09-20,India,0.0
3818,2020-09-20,India,66874.0
3819,2020-09-20,India,12465.0
3820,2020-09-20,India,24648.0
3821,2020-09-21,India,147.0
3822,2020-09-21,India,78836.0
3823,2020-09-21,India,1964.0
3824,2020-09-21,India,28780.0
3825,2020-09-21,India,13005.0
3826,2020-09-21,India,2821.0
3827,2020-09-21,India,37853.0
3828,2020-09-21,India,229.0
3829,2020-09-21,India,32097.0
3830,2020-09-21,India,5781.0
3831,2020-09-21,India,16208.0
3832,2020-09-21,India,21411.0
3833,2020-09-21,India,4444.0
3834,2020-09-21,India,22032.0
3835,2020-09-21,India,13791.0
3836,2020-09-21,India,98062.0
3837,2020-09-21,India,39484.0
3838,2020-09-21,India,1013.0
3839,2020-09-21,India,0.0
3840,2020-09-21,India,22300.0
3841,2020-09-21,India,291630.0
3842,2020-09-21,India,2070.0
3843,2020-09-21,India,2111.0
3844,2020-09-21,India,583.0
3845,2020-09-21,India,1184.0
3846,2020-09-21,India,33504.0
3847,2020-09-21,India,4908.0
3848,2020-09-21,India,22278.0
3849,2020-09-21,India,18184.0
3850,2020-09-21,India,469.0
3851,2020-09-21,India,46703.0
3852,2020-09-21,India,29636.0
3853,2020-09-21,India,6566.0
3854,2020-09-21,India,0.0
3855,2020-09-21,India,65954.0
3856,2020-09-21,India,12455.0
3857,2020-09-21,India,24806.0
3858,2020-09-22,India,152.0
3859,2020-09-22,India,74518.0
3860,2020-09-22,India,1939.0
3861,2020-09-22,India,29609.0
3862,2020-09-22,India,12539.0
3863,2020-09-22,India,2761.0
3864,2020-09-22,India,37927.0
3865,2020-09-22,India,220.0
3866,2020-09-22,India,30941.0
3867,2020-09-22,India,5667.0
3868,2020-09-22,India,16305.0
3869,2020-09-22,India,21014.0
3870,2020-09-22,India,4458.0
3871,2020-09-22,India,21887.0
3872,2020-09-22,India,13504.0
3873,2020-09-22,India,95354.0
3874,2020-09-22,India,39354.0
3875,2020-09-22,India,1047.0
3876,2020-09-22,India,0.0
3877,2020-09-22,India,22542.0
3878,2020-09-22,India,275017.0
3879,2020-09-22,India,2113.0
3880,2020-09-22,India,2169.0
3881,2020-09-22,India,680.0
3882,2020-09-22,India,1052.0
3883,2020-09-22,India,34033.0
3884,2020-09-22,India,4659.0
3885,2020-09-22,India,21661.0
3886,2020-09-22,India,18245.0
3887,2020-09-22,India,513.0
3888,2020-09-22,India,46495.0
3889,2020-09-22,India,29649.0
3890,2020-09-22,India,6700.0
3891,2020-09-22,India,0.0
3892,2020-09-22,India,64164.0
3893,2020-09-22,India,12075.0
3894,2020-09-22,India,24898.0
3895,2020-09-23,India,160.0
3896,2020-09-23,India,71465.0
3897,2020-09-23,India,2052.0
3898,2020-09-23,India,29857.0
3899,2020-09-23,India,12928.0
3900,2020-09-23,India,2622.0
3901,2020-09-23,India,38198.0
3902,2020-09-23,India,198.0
3903,2020-09-23,India,31623.0
3904,2020-09-23,India,5513.0
3905,2020-09-23,India,16370.0
3906,2020-09-23,India,19888.0
3907,2020-09-23,India,4124.0
3908,2020-09-23,India,21485.0
3909,2020-09-23,India,13280.0
3910,2020-09-23,India,93172.0
3911,2020-09-23,India,40453.0
3912,2020-09-23,India,1028.0
3913,2020-09-23,India,0.0
3914,2020-09-23,India,22646.0
3915,2020-09-23,India,272809.0
3916,2020-09-23,India,2333.0
3917,2020-09-23,India,2047.0
3918,2020-09-23,India,690.0
3919,2020-09-23,India,1072.0
3920,2020-09-23,India,34377.0
3921,2020-09-23,India,4757.0
3922,2020-09-23,India,21288.0
3923,2020-09-23,India,18614.0
3924,2020-09-23,India,556.0
3925,2020-09-23,India,46350.0
3926,2020-09-23,India,29873.0
3927,2020-09-23,India,6599.0
3928,2020-09-23,India,0.0
3929,2020-09-23,India,63148.0
3930,2020-09-23,India,11831.0
3931,2020-09-23,India,24971.0
3932,2020-09-24,India,166.0
3933,2020-09-24,India,70357.0
3934,2020-09-24,India,2216.0
3935,2020-09-24,India,30182.0
3936,2020-09-24,India,12958.0
3937,2020-09-24,India,2537.0
3938,2020-09-24,India,35850.0
3939,2020-09-24,India,205.0
3940,2020-09-24,India,30836.0
3941,2020-09-24,India,5646.0
3942,2020-09-24,India,16438.0
3943,2020-09-24,India,19276.0
3944,2020-09-24,India,3950.0
3945,2020-09-24,India,19918.0
3946,2020-09-24,India,12882.0
3947,2020-09-24,India,94671.0
3948,2020-09-24,India,42858.0
3949,2020-09-24,India,1038.0
3950,2020-09-24,India,0.0
3951,2020-09-24,India,22812.0
3952,2020-09-24,India,273883.0
3953,2020-09-24,India,2206.0
3954,2020-09-24,India,2060.0
3955,2020-09-24,India,618.0
3956,2020-09-24,India,1119.0
3957,2020-09-24,India,34547.0
3958,2020-09-24,India,4853.0
3959,2020-09-24,India,21230.0
3960,2020-09-24,India,18992.0
3961,2020-09-24,India,575.0
3962,2020-09-24,India,46249.0
3963,2020-09-24,India,30037.0
3964,2020-09-24,India,6551.0
3965,2020-09-24,India,0.0
3966,2020-09-24,India,61698.0
3967,2020-09-24,India,11867.0
3968,2020-09-24,India,25101.0
3969,2020-09-25,India,189.0
3970,2020-09-25,India,69353.0
3971,2020-09-25,India,2331.0
3972,2020-09-25,India,29830.0
3973,2020-09-25,India,13015.0
3974,2020-09-25,India,2482.0
3975,2020-09-25,India,36038.0
3976,2020-09-25,India,190.0
3977,2020-09-25,India,31125.0
3978,2020-09-25,India,5822.0
3979,2020-09-25,India,16327.0
3980,2020-09-25,India,18889.0
3981,2020-09-25,India,3984.0
3982,2020-09-25,India,19451.0
3983,2020-09-25,India,12841.0
3984,2020-09-25,India,95568.0
3985,2020-09-25,India,45993.0
3986,2020-09-25,India,1022.0
3987,2020-09-25,India,0.0
3988,2020-09-25,India,22744.0
3989,2020-09-25,India,275404.0
3990,2020-09-25,India,2106.0
3991,2020-09-25,India,1977.0
3992,2020-09-25,India,681.0
3993,2020-09-25,India,1088.0
3994,2020-09-25,India,35092.0
3995,2020-09-25,India,5097.0
3996,2020-09-25,India,20679.0
3997,2020-09-25,India,18993.0
3998,2020-09-25,India,607.0
3999,2020-09-25,India,46405.0
4000,2020-09-25,India,30387.0
4001,2020-09-25,India,6378.0
4002,2020-09-25,India,0.0
4003,2020-09-25,India,61300.0
4004,2020-09-25,India,11507.0
4005,2020-09-25,India,25221.0
4006,2020-09-26,India,171.0
4007,2020-09-26,India,65794.0
4008,2020-09-26,India,2458.0
4009,2020-09-26,India,30162.0
4010,2020-09-26,India,12754.0
4011,2020-09-26,India,2298.0
4012,2020-09-26,India,30689.0
4013,2020-09-26,India,163.0
4014,2020-09-26,India,29717.0
4015,2020-09-26,India,5424.0
4016,2020-09-26,India,16463.0
4017,2020-09-26,India,17149.0
4018,2020-09-26,India,4104.0
4019,2020-09-26,India,18430.0
4020,2020-09-26,India,12426.0
4021,2020-09-26,India,101801.0
4022,2020-09-26,India,52753.0
4023,2020-09-26,India,1018.0
4024,2020-09-26,India,0.0
4025,2020-09-26,India,22228.0
4026,2020-09-26,India,269535.0
4027,2020-09-26,India,2306.0
4028,2020-09-26,India,1515.0
4029,2020-09-26,India,549.0
4030,2020-09-26,India,1027.0
4031,2020-09-26,India,34476.0
4032,2020-09-26,India,5327.0
4033,2020-09-26,India,19483.0
4034,2020-09-26,India,19355.0
4035,2020-09-26,India,705.0
4036,2020-09-26,India,46336.0
4037,2020-09-26,India,30234.0
4038,2020-09-26,India,6066.0
4039,2020-09-26,India,0.0
4040,2020-09-26,India,57086.0
4041,2020-09-26,India,10856.0
4042,2020-09-26,India,25544.0
4043,2020-09-27,India,188.0
4044,2020-09-27,India,64876.0
4045,2020-09-27,India,2495.0
4046,2020-09-27,India,29350.0
4047,2020-09-27,India,12827.0
4048,2020-09-27,India,2303.0
4049,2020-09-27,India,31661.0
4050,2020-09-27,India,152.0
4051,2020-09-27,India,29228.0
4052,2020-09-27,India,5097.0
4053,2020-09-27,India,16633.0
4054,2020-09-27,India,16485.0
4055,2020-09-27,India,3657.0
4056,2020-09-27,India,18199.0
4057,2020-09-27,India,12433.0
4058,2020-09-27,India,104743.0
4059,2020-09-27,India,56786.0
4060,2020-09-27,India,1013.0
4061,2020-09-27,India,0.0
4062,2020-09-27,India,22431.0
4063,2020-09-27,India,273646.0
4064,2020-09-27,India,2359.0
4065,2020-09-27,India,1480.0
4066,2020-09-27,India,535.0
4067,2020-09-27,India,1042.0
4068,2020-09-27,India,35006.0
4069,2020-09-27,India,5239.0
4070,2020-09-27,India,18556.0
4071,2020-09-27,India,19700.0
4072,2020-09-27,India,692.0
4073,2020-09-27,India,46341.0
4074,2020-09-27,India,29673.0
4075,2020-09-27,India,5689.0
4076,2020-09-27,India,0.0
4077,2020-09-27,India,55603.0
4078,2020-09-27,India,10799.0
4079,2020-09-27,India,25723.0
4080,2020-09-29,India,181.0
4081,2020-09-29,India,59435.0
4082,2020-09-29,India,2794.0
4083,2020-09-29,India,32539.0
4084,2020-09-29,India,12366.0
4085,2020-09-29,India,2060.0
4086,2020-09-29,India,31225.0
4087,2020-09-29,India,120.0
4088,2020-09-29,India,27524.0
4089,2020-09-29,India,4577.0
4090,2020-09-29,India,16676.0
4091,2020-09-29,India,14804.0
4092,2020-09-29,India,3573.0
4093,2020-09-29,India,17414.0
4094,2020-09-29,India,11942.0
4095,2020-09-29,India,107756.0
4096,2020-09-29,India,61869.0
4097,2020-09-29,India,1030.0
4098,2020-09-29,India,0.0
4099,2020-09-29,India,21317.0
4100,2020-09-29,India,260789.0
4101,2020-09-29,India,2642.0
4102,2020-09-29,India,1476.0
4103,2020-09-29,India,410.0
4104,2020-09-29,India,1037.0
4105,2020-09-29,India,33367.0
4106,2020-09-29,India,4933.0
4107,2020-09-29,India,16824.0
4108,2020-09-29,India,20376.0
4109,2020-09-29,India,667.0
4110,2020-09-29,India,46281.0
4111,2020-09-29,India,29326.0
4112,2020-09-29,India,5765.0
4113,2020-09-29,India,0.0
4114,2020-09-29,India,52160.0
4115,2020-09-29,India,9122.0
4116,2020-09-29,India,26064.0
4117,2020-09-30,India,174.0
4118,2020-09-30,India,58445.0
4119,2020-09-30,India,2890.0
4120,2020-09-30,India,34496.0
4121,2020-09-30,India,12092.0
4122,2020-09-30,India,1963.0
4123,2020-09-30,India,30927.0
4124,2020-09-30,India,109.0
4125,2020-09-30,India,26908.0
4126,2020-09-30,India,4865.0
4127,2020-09-30,India,16683.0
4128,2020-09-30,India,14340.0
4129,2020-09-30,India,3400.0
4130,2020-09-30,India,17017.0
4131,2020-09-30,India,11596.0
4132,2020-09-30,India,107635.0
4133,2020-09-30,India,67140.0
4134,2020-09-30,India,1064.0
4135,2020-09-30,India,0.0
4136,2020-09-30,India,20997.0
4137,2020-09-30,India,259462.0
4138,2020-09-30,India,2456.0
4139,2020-09-30,India,1615.0
4140,2020-09-30,India,420.0
4141,2020-09-30,India,1080.0
4142,2020-09-30,India,32577.0
4143,2020-09-30,India,4949.0
4144,2020-09-30,India,16814.0
4145,2020-09-30,India,20581.0
4146,2020-09-30,India,672.0
4147,2020-09-30,India,46263.0
4148,2020-09-30,India,29058.0
4149,2020-09-30,India,5691.0
4150,2020-09-30,India,0.0
4151,2020-09-30,India,50883.0
4152,2020-09-30,India,9111.0
4153,2020-09-30,India,26332.0
4154,2020-10-01,India,172.0
4155,2020-10-01,India,57858.0
4156,2020-10-01,India,2955.0
4157,2020-10-01,India,34163.0
4158,2020-10-01,India,12086.0
4159,2020-10-01,India,1884.0
4160,2020-10-01,India,30468.0
4161,2020-10-01,India,113.0
4162,2020-10-01,India,26738.0
4163,2020-10-01,India,4977.0
4164,2020-10-01,India,16690.0
4165,2020-10-01,India,13472.0
4166,2020-10-01,India,3416.0
4167,2020-10-01,India,16413.0
4168,2020-10-01,India,11482.0
4169,2020-10-01,India,110431.0
4170,2020-10-01,India,72418.0
4171,2020-10-01,India,1067.0
4172,2020-10-01,India,0.0
4173,2020-10-01,India,20473.0
4174,2020-10-01,India,259440.0
4175,2020-10-01,India,2402.0
4176,2020-10-01,India,1750.0
4177,2020-10-01,India,328.0
4178,2020-10-01,India,1083.0
4179,2020-10-01,India,31795.0
4180,2020-10-01,India,4994.0
4181,2020-10-01,India,15763.0
4182,2020-10-01,India,20807.0
4183,2020-10-01,India,636.0
4184,2020-10-01,India,46369.0
4185,2020-10-01,India,28620.0
4186,2020-10-01,India,5480.0
4187,2020-10-01,India,0.0
4188,2020-10-01,India,50883.0
4189,2020-10-01,India,9111.0
4190,2020-10-01,India,26332.0
4191,2020-10-02,India,174.0
4192,2020-10-02,India,56897.0
4193,2020-10-02,India,3019.0
4194,2020-10-02,India,34128.0
4195,2020-10-02,India,12077.0
4196,2020-10-02,India,1881.0
4197,2020-10-02,India,29693.0
4198,2020-10-02,India,100.0
4199,2020-10-02,India,26450.0
4200,2020-10-02,India,5009.0
4201,2020-10-02,India,16735.0
4202,2020-10-02,India,13247.0
4203,2020-10-02,India,3256.0
4204,2020-10-02,India,16089.0
4205,2020-10-02,India,11243.0
4206,2020-10-02,India,112005.0
4207,2020-10-02,India,77564.0
4208,2020-10-02,India,1094.0
4209,2020-10-02,India,0.0
4210,2020-10-02,India,20124.0
4211,2020-10-02,India,261313.0
4212,2020-10-02,India,2336.0
4213,2020-10-02,India,1755.0
4214,2020-10-02,India,344.0
4215,2020-10-02,India,1090.0
4216,2020-10-02,India,31331.0
4217,2020-10-02,India,5054.0
4218,2020-10-02,India,14935.0
4219,2020-10-02,India,20942.0
4220,2020-10-02,India,642.0
4221,2020-10-02,India,46294.0
4222,2020-10-02,India,28328.0
4223,2020-10-02,India,5366.0
4224,2020-10-02,India,0.0
4225,2020-10-02,India,49112.0
4226,2020-10-02,India,8504.0
4227,2020-10-02,India,26865.0
4228,2020-10-03,India,173.0
4229,2020-10-03,India,55282.0
4230,2020-10-03,India,3015.0
4231,2020-10-03,India,33933.0
4232,2020-10-03,India,11597.0
4233,2020-10-03,India,1792.0
4234,2020-10-03,India,29292.0
4235,2020-10-03,India,101.0
4236,2020-10-03,India,25234.0
4237,2020-10-03,India,4923.0
4238,2020-10-03,India,16762.0
4239,2020-10-03,India,12868.0
4240,2020-10-03,India,3292.0
4241,2020-10-03,India,15646.0
4242,2020-10-03,India,10939.0
4243,2020-10-03,India,112802.0
