,ObservationDate,Country_Region,Deaths
4966,22-10-2020,India,968
4967,22-10-2020,India,6308
4968,23-10-2020,India,57
4969,23-10-2020,India,6524
4970,23-10-2020,India,32
4971,23-10-2020,India,896
4972,23-10-2020,India,1026
4973,23-10-2020,India,212
4974,23-10-2020,India,1680
4975,23-10-2020,India,2
4976,23-10-2020,India,6163
4977,23-10-2020,India,564
4978,23-10-2020,India,3667
4979,23-10-2020,India,1688
4980,23-10-2020,India,284
4981,23-10-2020,India,1412
4982,23-10-2020,India,859
4983,23-10-2020,India,10770
4984,23-10-2020,India,1255
4985,23-10-2020,India,68
4986,23-10-2020,India,0
4987,23-10-2020,India,2842
4988,23-10-2020,India,42831
4989,23-10-2020,India,127
4990,23-10-2020,India,78
4991,23-10-2020,India,0
4992,23-10-2020,India,28
4993,23-10-2020,India,1196
4994,23-10-2020,India,582
4995,23-10-2020,India,4072
4996,23-10-2020,India,1800
4997,23-10-2020,India,63
4998,23-10-2020,India,10825
4999,23-10-2020,India,1298
5000,23-10-2020,India,339
5001,23-10-2020,India,0
5002,23-10-2020,India,6790
5003,23-10-2020,India,968
5004,23-10-2020,India,6308
5005,24-10-2020,India,58
5006,24-10-2020,India,6566
5007,24-10-2020,India,33
5008,24-10-2020,India,902
5009,24-10-2020,India,1042
5010,24-10-2020,India,216
5011,24-10-2020,India,1793
5012,24-10-2020,India,2
5013,24-10-2020,India,6225
5014,24-10-2020,India,570
5015,24-10-2020,India,3679
5016,24-10-2020,India,1720
5017,24-10-2020,India,290
5018,24-10-2020,India,1430
5019,24-10-2020,India,864
5020,24-10-2020,India,10873
5021,24-10-2020,India,1306
5022,24-10-2020,India,71
5023,24-10-2020,India,0
5024,24-10-2020,India,2875
5025,24-10-2020,India,43152
5026,24-10-2020,India,138
5027,24-10-2020,India,80
5028,24-10-2020,India,0
5029,24-10-2020,India,30
5030,24-10-2020,India,1229
5031,24-10-2020,India,586
5032,24-10-2020,India,4107
5033,24-10-2020,India,1826
5034,24-10-2020,India,63
5035,24-10-2020,India,10893
5036,24-10-2020,India,1307
5037,24-10-2020,India,343
5038,24-10-2020,India,0
5039,24-10-2020,India,6854
5040,24-10-2020,India,984
5041,24-10-2020,India,6427
5042,25-10-2020,India,58
5043,25-10-2020,India,6587
5044,25-10-2020,India,33
5045,25-10-2020,India,906
5046,25-10-2020,India,1049
5047,25-10-2020,India,218
5048,25-10-2020,India,1818
5049,25-10-2020,India,2
5050,25-10-2020,India,6258
5051,25-10-2020,India,576
5052,25-10-2020,India,3686
5053,25-10-2020,India,1727
5054,25-10-2020,India,291
5055,25-10-2020,India,1438
5056,25-10-2020,India,866
5057,25-10-2020,India,10905
5058,25-10-2020,India,1332
5059,25-10-2020,India,71
5060,25-10-2020,India,0
5061,25-10-2020,India,2885
5062,25-10-2020,India,43264
5063,25-10-2020,India,139
5064,25-10-2020,India,81
5065,25-10-2020,India,0
5066,25-10-2020,India,31
5067,25-10-2020,India,1245
5068,25-10-2020,India,588
5069,25-10-2020,India,4117
5070,25-10-2020,India,1839
5071,25-10-2020,India,64
5072,25-10-2020,India,10924
5073,25-10-2020,India,1311
5074,25-10-2020,India,343
5075,25-10-2020,India,0
5076,25-10-2020,India,6882
5077,25-10-2020,India,993
5078,25-10-2020,India,6487
5079,26-10-2020,India,58
5080,26-10-2020,India,6606
5081,26-10-2020,India,35
5082,26-10-2020,India,908
5083,26-10-2020,India,1058
5084,26-10-2020,India,222
5085,26-10-2020,India,1861
5086,26-10-2020,India,2
5087,26-10-2020,India,6312
5088,26-10-2020,India,582
5089,26-10-2020,India,3690
5090,26-10-2020,India,1737
5091,26-10-2020,India,293
5092,26-10-2020,India,1444
5093,26-10-2020,India,872
5094,26-10-2020,India,10947
5095,26-10-2020,India,1352
5096,26-10-2020,India,71
5097,26-10-2020,India,0
5098,26-10-2020,India,2890
5099,26-10-2020,India,43348
5100,26-10-2020,India,144
5101,26-10-2020,India,81
5102,26-10-2020,India,0
5103,26-10-2020,India,33
5104,26-10-2020,India,1259
5105,26-10-2020,India,588
5106,26-10-2020,India,4125
5107,26-10-2020,India,1853
5108,26-10-2020,India,65
5109,26-10-2020,India,10956
5110,26-10-2020,India,1315
5111,26-10-2020,India,344
5112,26-10-2020,India,0
5113,26-10-2020,India,6904
5114,26-10-2020,India,1001
5115,26-10-2020,India,6546
5116,27-10-2020,India,58
5117,27-10-2020,India,6606
5118,27-10-2020,India,35
5119,27-10-2020,India,908
5120,27-10-2020,India,1058
5121,27-10-2020,India,222
5122,27-10-2020,India,1861
5123,27-10-2020,India,2
5124,27-10-2020,India,6312
5125,27-10-2020,India,582
5126,27-10-2020,India,3690
5127,27-10-2020,India,1737
5128,27-10-2020,India,293
5129,27-10-2020,India,1444
5130,27-10-2020,India,872
5131,27-10-2020,India,10947
5132,27-10-2020,India,1352
5133,27-10-2020,India,71
5134,27-10-2020,India,0
5135,27-10-2020,India,2890
5136,27-10-2020,India,43348
5137,27-10-2020,India,144
5138,27-10-2020,India,81
5139,27-10-2020,India,0
5140,27-10-2020,India,33
5141,27-10-2020,India,1259
5142,27-10-2020,India,588
5143,27-10-2020,India,4125
5144,27-10-2020,India,1853
5145,27-10-2020,India,65
5146,27-10-2020,India,10956
5147,27-10-2020,India,1315
5148,27-10-2020,India,344
5149,27-10-2020,India,0
5150,27-10-2020,India,6904
5151,27-10-2020,India,1001
5152,27-10-2020,India,6546
5153,28-10-2020,India,58
5154,28-10-2020,India,6643
5155,28-10-2020,India,36
5156,28-10-2020,India,917
5157,28-10-2020,India,1069
5158,28-10-2020,India,224
5159,28-10-2020,India,1936
5160,28-10-2020,India,2
5161,28-10-2020,India,6396
5162,28-10-2020,India,592
5163,28-10-2020,India,3701
5164,28-10-2020,India,1758
5165,28-10-2020,India,300
5166,28-10-2020,India,1455
5167,28-10-2020,India,880
5168,28-10-2020,India,11046
5169,28-10-2020,India,1403
5170,28-10-2020,India,74
5171,28-10-2020,India,0
5172,28-10-2020,India,2913
5173,28-10-2020,India,43554
5174,28-10-2020,India,156
5175,28-10-2020,India,85
5176,28-10-2020,India,1
5177,28-10-2020,India,34
5178,28-10-2020,India,1284
5179,28-10-2020,India,590
5180,28-10-2020,India,4158
5181,28-10-2020,India,1877
5182,28-10-2020,India,67
5183,28-10-2020,India,11018
5184,28-10-2020,India,1324
5185,28-10-2020,India,345
5186,28-10-2020,India,0
5187,28-10-2020,India,6958
5188,28-10-2020,India,1009
5189,28-10-2020,India,6664
5190,29-10-2020,India,59
5191,29-10-2020,India,6659
5192,29-10-2020,India,37
5193,29-10-2020,India,923
5194,29-10-2020,India,1076
5195,29-10-2020,India,225
5196,29-10-2020,India,1989
5197,29-10-2020,India,2
5198,29-10-2020,India,6423
5199,29-10-2020,India,597
5200,29-10-2020,India,3705
5201,29-10-2020,India,1766
5202,29-10-2020,India,306
5203,29-10-2020,India,1466
5204,29-10-2020,India,883
5205,29-10-2020,India,11091
5206,29-10-2020,India,1429
5207,29-10-2020,India,74
5208,29-10-2020,India,0
5209,29-10-2020,India,2929
5210,29-10-2020,India,43710
5211,29-10-2020,India,160
5212,29-10-2020,India,87
5213,29-10-2020,India,1
5214,29-10-2020,India,35
5215,29-10-2020,India,1297
5216,29-10-2020,India,592
5217,29-10-2020,India,4168
5218,29-10-2020,India,1888
5219,29-10-2020,India,67
5220,29-10-2020,India,11053
5221,29-10-2020,India,1330
5222,29-10-2020,India,346
5223,29-10-2020,India,0
5224,29-10-2020,India,6983
5225,29-10-2020,India,1009
5226,29-10-2020,India,6725
5227,30-10-2020,India,59
5228,30-10-2020,India,6676
5229,30-10-2020,India,37
5230,30-10-2020,India,926
5231,30-10-2020,India,1084
5232,30-10-2020,India,225
5233,30-10-2020,India,2038
5234,30-10-2020,India,2
5235,30-10-2020,India,6470
5236,30-10-2020,India,602
5237,30-10-2020,India,3711
5238,30-10-2020,India,1777
5239,30-10-2020,India,312
5240,30-10-2020,India,1471
5241,30-10-2020,India,883
5242,30-10-2020,India,11140
5243,30-10-2020,India,1457
5244,30-10-2020,India,74
5245,30-10-2020,India,0
5246,30-10-2020,India,2941
5247,30-10-2020,India,43837
5248,30-10-2020,India,164
5249,30-10-2020,India,87
5250,30-10-2020,India,1
5251,30-10-2020,India,39
5252,30-10-2020,India,1308
5253,30-10-2020,India,592
5254,30-10-2020,India,4187
5255,30-10-2020,India,1898
5256,30-10-2020,India,68
5257,30-10-2020,India,11091
5258,30-10-2020,India,1336
5259,30-10-2020,India,346
5260,30-10-2020,India,0
5261,30-10-2020,India,7007
5262,30-10-2020,India,1011
5263,30-10-2020,India,6784
5264,31-10-2020,India,59
5265,31-10-2020,India,6690
5266,31-10-2020,India,37
5267,31-10-2020,India,930
5268,31-10-2020,India,1090
5269,31-10-2020,India,226
5270,31-10-2020,India,2101
5271,31-10-2020,India,2
5272,31-10-2020,India,6511
5273,31-10-2020,India,604
5274,31-10-2020,India,3716
5275,31-10-2020,India,1789
5276,31-10-2020,India,317
5277,31-10-2020,India,1478
5278,31-10-2020,India,884
5279,31-10-2020,India,11168
5280,31-10-2020,India,1484
5281,31-10-2020,India,75
5282,31-10-2020,India,0
5283,31-10-2020,India,2951
5284,31-10-2020,India,43911
5285,31-10-2020,India,168
5286,31-10-2020,India,88
5287,31-10-2020,India,1
5288,31-10-2020,India,39
5289,31-10-2020,India,1320
5290,31-10-2020,India,592
5291,31-10-2020,India,4203
5292,31-10-2020,India,1907
5293,31-10-2020,India,72
5294,31-10-2020,India,11122
5295,31-10-2020,India,1341
5296,31-10-2020,India,346
5297,31-10-2020,India,0
5298,31-10-2020,India,7025
5299,31-10-2020,India,1023
5300,31-10-2020,India,6841
5301,01-11-2020,India,60
5302,01-11-2020,India,6706
5303,01-11-2020,India,37
5304,01-11-2020,India,931
5305,01-11-2020,India,1097
5306,01-11-2020,India,226
5307,01-11-2020,India,2150
5308,01-11-2020,India,2
5309,01-11-2020,India,6562
5310,01-11-2020,India,609
5311,01-11-2020,India,3721
5312,01-11-2020,India,1795
5313,01-11-2020,India,326
5314,01-11-2020,India,1482
5315,01-11-2020,India,885
5316,01-11-2020,India,11192
5317,01-11-2020,India,1512
5318,01-11-2020,India,75
5319,01-11-2020,India,0
5320,01-11-2020,India,2958
5321,01-11-2020,India,44024
5322,01-11-2020,India,171
5323,01-11-2020,India,90
5324,01-11-2020,India,1
5325,01-11-2020,India,39
5326,01-11-2020,India,1331
5327,01-11-2020,India,595
5328,01-11-2020,India,4214
5329,01-11-2020,India,1917
5330,01-11-2020,India,73
5331,01-11-2020,India,11152
5332,01-11-2020,India,1348
5333,01-11-2020,India,348
5334,01-11-2020,India,0
5335,01-11-2020,India,7051
5336,01-11-2020,India,1027
5337,01-11-2020,India,6900
5338,02-11-2020,India,60
5339,02-11-2020,India,6719
5340,02-11-2020,India,38
5341,02-11-2020,India,932
5342,02-11-2020,India,1101
5343,02-11-2020,India,227
5344,02-11-2020,India,2208
5345,02-11-2020,India,2
5346,02-11-2020,India,6604
5347,02-11-2020,India,616
5348,02-11-2020,India,3725
5349,02-11-2020,India,1810
5350,02-11-2020,India,336
5351,02-11-2020,India,1490
5352,02-11-2020,India,886
5353,02-11-2020,India,11221
5354,02-11-2020,India,1533
5355,02-11-2020,India,76
5356,02-11-2020,India,0
5357,02-11-2020,India,2965
5358,02-11-2020,India,44128
5359,02-11-2020,India,180
5360,02-11-2020,India,90
5361,02-11-2020,India,1
5362,02-11-2020,India,42
5363,02-11-2020,India,1340
5364,02-11-2020,India,595
5365,02-11-2020,India,4227
5366,02-11-2020,India,1926
5367,02-11-2020,India,73
5368,02-11-2020,India,11183
5369,02-11-2020,India,1351
5370,02-11-2020,India,350
5371,02-11-2020,India,0
5372,02-11-2020,India,7076
5373,02-11-2020,India,1029
5374,02-11-2020,India,6957
5375,03-11-2020,India,60
5376,03-11-2020,India,6734
5377,03-11-2020,India,42
5378,03-11-2020,India,934
5379,03-11-2020,India,1108
5380,03-11-2020,India,228
5381,03-11-2020,India,2266
5382,03-11-2020,India,2
5383,03-11-2020,India,6652
5384,03-11-2020,India,618
5385,03-11-2020,India,3731
5386,03-11-2020,India,1817
5387,03-11-2020,India,344
5388,03-11-2020,India,1502
5389,03-11-2020,India,891
5390,03-11-2020,India,11247
5391,03-11-2020,India,1559
5392,03-11-2020,India,76
5393,03-11-2020,India,0
5394,03-11-2020,India,2974
5395,03-11-2020,India,44248
5396,03-11-2020,India,184
5397,03-11-2020,India,90
5398,03-11-2020,India,1
5399,03-11-2020,India,42
5400,03-11-2020,India,1352
5401,03-11-2020,India,596
5402,03-11-2020,India,4245
5403,03-11-2020,India,1936
5404,03-11-2020,India,73
5405,03-11-2020,India,11214
5406,03-11-2020,India,1357
5407,03-11-2020,India,353
5408,03-11-2020,India,0
5409,03-11-2020,India,7089
5410,03-11-2020,India,1033
5411,03-11-2020,India,7013
5412,04-11-2020,India,60
5413,04-11-2020,India,6744
5414,04-11-2020,India,43
5415,04-11-2020,India,934
5416,04-11-2020,India,1113
5417,04-11-2020,India,229
5418,04-11-2020,India,2316
5419,04-11-2020,India,2
5420,04-11-2020,India,6703
5421,04-11-2020,India,626
5422,04-11-2020,India,3737
5423,04-11-2020,India,1836
5424,04-11-2020,India,355
5425,04-11-2020,India,1511
5426,04-11-2020,India,894
5427,04-11-2020,India,11281
5428,04-11-2020,India,1587
5429,04-11-2020,India,79
5430,04-11-2020,India,0
5431,04-11-2020,India,2987
5432,04-11-2020,India,44548
5433,04-11-2020,India,187
5434,04-11-2020,India,90
5435,04-11-2020,India,2
5436,04-11-2020,India,44
5437,04-11-2020,India,1364
5438,04-11-2020,India,597
5439,04-11-2020,India,4259
5440,04-11-2020,India,1945
5441,04-11-2020,India,73
5442,04-11-2020,India,11244
5443,04-11-2020,India,1362
5444,04-11-2020,India,353
5445,04-11-2020,India,0
5446,04-11-2020,India,7104
5447,04-11-2020,India,1038
5448,04-11-2020,India,7068
5449,05-11-2020,India,60
5450,05-11-2020,India,6757
5451,05-11-2020,India,43
5452,05-11-2020,India,934
5453,05-11-2020,India,1121
5454,05-11-2020,India,229
5455,05-11-2020,India,2360
5456,05-11-2020,India,2
5457,05-11-2020,India,6769
5458,05-11-2020,India,630
5459,05-11-2020,India,3744
5460,05-11-2020,India,1859
5461,05-11-2020,India,361
5462,05-11-2020,India,1517
5463,05-11-2020,India,894
5464,05-11-2020,India,11312
5465,05-11-2020,India,1613
5466,05-11-2020,India,79
5467,05-11-2020,India,0
5468,05-11-2020,India,2992
5469,05-11-2020,India,44804
5470,05-11-2020,India,189
5471,05-11-2020,India,91
5472,05-11-2020,India,2
5473,05-11-2020,India,45
5474,05-11-2020,India,1378
5475,05-11-2020,India,597
5476,05-11-2020,India,4281
5477,05-11-2020,India,1955
5478,05-11-2020,India,75
5479,05-11-2020,India,11272
5480,05-11-2020,India,1366
5481,05-11-2020,India,354
5482,05-11-2020,India,0
5483,05-11-2020,India,7131
5484,05-11-2020,India,1047
5485,05-11-2020,India,7122
5486,06-11-2020,India,60
5487,06-11-2020,India,6768
5488,06-11-2020,India,43
5489,06-11-2020,India,938
5490,06-11-2020,India,1129
5491,06-11-2020,India,230
5492,06-11-2020,India,2412
5493,06-11-2020,India,2
5494,06-11-2020,India,6833
5495,06-11-2020,India,633
5496,06-11-2020,India,3748
5497,06-11-2020,India,1880
5498,06-11-2020,India,361
5499,06-11-2020,India,1523
5500,06-11-2020,India,895
5501,06-11-2020,India,11347
5502,06-11-2020,India,1640
5503,06-11-2020,India,80
5504,06-11-2020,India,0
5505,06-11-2020,India,3004
5506,06-11-2020,India,44965
5507,06-11-2020,India,191
5508,06-11-2020,India,91
5509,06-11-2020,India,2
5510,06-11-2020,India,45
5511,06-11-2020,India,1393
5512,06-11-2020,India,598
5513,06-11-2020,India,4295
5514,06-11-2020,India,1966
5515,06-11-2020,India,75
5516,06-11-2020,India,11299
5517,06-11-2020,India,1372
5518,06-11-2020,India,356
5519,06-11-2020,India,0
5520,06-11-2020,India,7155
5521,06-11-2020,India,1056
5522,06-11-2020,India,7177
5523,07-11-2020,India,60
5524,07-11-2020,India,6779
5525,07-11-2020,India,45
5526,07-11-2020,India,940
5527,07-11-2020,India,1136
5528,07-11-2020,India,232
5529,07-11-2020,India,2434
5530,07-11-2020,India,2
5531,07-11-2020,India,6912
5532,07-11-2020,India,641
5533,07-11-2020,India,3753
5534,07-11-2020,India,1897
5535,07-11-2020,India,371
5536,07-11-2020,India,1528
5537,07-11-2020,India,897
5538,07-11-2020,India,11369
5539,07-11-2020,India,1668
5540,07-11-2020,India,80
5541,07-11-2020,India,0
5542,07-11-2020,India,3017
5543,07-11-2020,India,45115
5544,07-11-2020,India,194
5545,07-11-2020,India,93
5546,07-11-2020,India,2
5547,07-11-2020,India,45
5548,07-11-2020,India,1410
5549,07-11-2020,India,600
5550,07-11-2020,India,4310
5551,07-11-2020,India,1979
5552,07-11-2020,India,76
5553,07-11-2020,India,11324
5554,07-11-2020,India,1377
5555,07-11-2020,India,357
5556,07-11-2020,India,0
5557,07-11-2020,India,7180
5558,07-11-2020,India,1063
5559,07-11-2020,India,7235
5560,08-11-2020,India,60
5561,08-11-2020,India,6791
5562,08-11-2020,India,46
5563,08-11-2020,India,943
5564,08-11-2020,India,1144
5565,08-11-2020,India,234
5566,08-11-2020,India,2447
5567,08-11-2020,India,2
5568,08-11-2020,India,6989
5569,08-11-2020,India,643
5570,08-11-2020,India,3760
5571,08-11-2020,India,1912
5572,08-11-2020,India,377
5573,08-11-2020,India,1533
5574,08-11-2020,India,897
5575,08-11-2020,India,11391
5576,08-11-2020,India,1692
5577,08-11-2020,India,84
5578,08-11-2020,India,0
5579,08-11-2020,India,3028
5580,08-11-2020,India,45240
5581,08-11-2020,India,197
5582,08-11-2020,India,93
5583,08-11-2020,India,2
5584,08-11-2020,India,46
5585,08-11-2020,India,1425
5586,08-11-2020,India,601
5587,08-11-2020,India,4318
5588,08-11-2020,India,1989
5589,08-11-2020,India,78
5590,08-11-2020,India,11344
5591,08-11-2020,India,1381
5592,08-11-2020,India,359
5593,08-11-2020,India,0
5594,08-11-2020,India,7206
5595,08-11-2020,India,1065
5596,08-11-2020,India,7294
5597,09-11-2020,India,60
5598,09-11-2020,India,6802
5599,09-11-2020,India,46
5600,09-11-2020,India,947
5601,09-11-2020,India,1151
5602,09-11-2020,India,237
5603,09-11-2020,India,2464
5604,09-11-2020,India,2
5605,09-11-2020,India,7060
5606,09-11-2020,India,647
5607,09-11-2020,India,3765
5608,09-11-2020,India,1919
5609,09-11-2020,India,384
5610,09-11-2020,India,1542
5611,09-11-2020,India,905
5612,09-11-2020,India,11410
5613,09-11-2020,India,1714
5614,09-11-2020,India,85
5615,09-11-2020,India,0
5616,09-11-2020,India,3034
5617,09-11-2020,India,45325
5618,09-11-2020,India,198
5619,09-11-2020,India,94
5620,09-11-2020,India,2
5621,09-11-2020,India,46
5622,09-11-2020,India,1441
5623,09-11-2020,India,602
5624,09-11-2020,India,4338
5625,09-11-2020,India,1998
5626,09-11-2020,India,79
5627,09-11-2020,India,11362
5628,09-11-2020,India,1385
5629,09-11-2020,India,359
5630,09-11-2020,India,0
5631,09-11-2020,India,7231
5632,09-11-2020,India,1075
5633,09-11-2020,India,7350
5634,10-11-2020,India,60
5635,10-11-2020,India,6814
5636,10-11-2020,India,46
5637,10-11-2020,India,952
5638,10-11-2020,India,1156
5639,10-11-2020,India,241
5640,10-11-2020,India,2482
5641,10-11-2020,India,2
5642,10-11-2020,India,7143
5643,10-11-2020,India,651
5644,10-11-2020,India,3770
5645,10-11-2020,India,1935
5646,10-11-2020,India,396
5647,10-11-2020,India,1549
5648,10-11-2020,India,910
5649,10-11-2020,India,11430
5650,10-11-2020,India,1742
5651,10-11-2020,India,85
5652,10-11-2020,India,0
5653,10-11-2020,India,3042
5654,10-11-2020,India,45435
5655,10-11-2020,India,200
5656,10-11-2020,India,94
5657,10-11-2020,India,2
5658,10-11-2020,India,50
5659,10-11-2020,India,1454
5660,10-11-2020,India,604
5661,10-11-2020,India,4358
5662,10-11-2020,India,2008
5663,10-11-2020,India,80
5664,10-11-2020,India,11387
5665,10-11-2020,India,1390
5666,10-11-2020,India,359
5667,10-11-2020,India,0
5668,10-11-2020,India,7261
5669,10-11-2020,India,1080
5670,10-11-2020,India,7403
5671,11-11-2020,India,60
5672,11-11-2020,India,6828
5673,11-11-2020,India,46
5674,11-11-2020,India,954
5675,11-11-2020,India,1162
5676,11-11-2020,India,243
5677,11-11-2020,India,2507
5678,11-11-2020,India,2
5679,11-11-2020,India,7228
5680,11-11-2020,India,656
5681,11-11-2020,India,3776
5682,11-11-2020,India,1960
5683,11-11-2020,India,405
5684,11-11-2020,India,1558
5685,11-11-2020,India,913
5686,11-11-2020,India,11453
5687,11-11-2020,India,1771
5688,11-11-2020,India,86
5689,11-11-2020,India,0
5690,11-11-2020,India,3055
5691,11-11-2020,India,45560
5692,11-11-2020,India,202
5693,11-11-2020,India,94
5694,11-11-2020,India,2
5695,11-11-2020,India,50
5696,11-11-2020,India,1469
5697,11-11-2020,India,605
5698,11-11-2020,India,4389
5699,11-11-2020,India,2019
5700,11-11-2020,India,82
5701,11-11-2020,India,11415
5702,11-11-2020,India,1393
5703,11-11-2020,India,359
5704,11-11-2020,India,0
5705,11-11-2020,India,7281
5706,11-11-2020,India,1086
5707,11-11-2020,India,7452
5708,12-11-2020,India,61
5709,12-11-2020,India,6837
5710,12-11-2020,India,47
5711,12-11-2020,India,957
5712,12-11-2020,India,1167
5713,12-11-2020,India,244
5714,12-11-2020,India,2527
5715,12-11-2020,India,2
5716,12-11-2020,India,7332
5717,12-11-2020,India,656
5718,12-11-2020,India,3785
5719,12-11-2020,India,1979
5720,12-11-2020,India,411
5721,12-11-2020,India,1566
5722,12-11-2020,India,917
5723,12-11-2020,India,11474
5724,12-11-2020,India,1796
5725,12-11-2020,India,89
5726,12-11-2020,India,0
5727,12-11-2020,India,3065
5728,12-11-2020,India,45682
5729,12-11-2020,India,207
5730,12-11-2020,India,98
5731,12-11-2020,India,2
5732,12-11-2020,India,50
5733,12-11-2020,India,1483
5734,12-11-2020,India,607
5735,12-11-2020,India,4412
5736,12-11-2020,India,2032
5737,12-11-2020,India,85
5738,12-11-2020,India,11440
5739,12-11-2020,India,1397
5740,12-11-2020,India,360
5741,12-11-2020,India,0
5742,12-11-2020,India,7302
5743,12-11-2020,India,1093
5744,12-11-2020,India,7506
5745,13-11-2020,India,61
5746,13-11-2020,India,6847
5747,13-11-2020,India,47
5748,13-11-2020,India,958
5749,13-11-2020,India,1174
5750,13-11-2020,India,246
5751,13-11-2020,India,2545
5752,13-11-2020,India,2
5753,13-11-2020,India,7423
5754,13-11-2020,India,658
5755,13-11-2020,India,3791
5756,13-11-2020,India,2006
5757,13-11-2020,India,423
5758,13-11-2020,India,1574
5759,13-11-2020,India,921
5760,13-11-2020,India,11491
5761,13-11-2020,India,1822
5762,13-11-2020,India,89
5763,13-11-2020,India,0
5764,13-11-2020,India,3076
5765,13-11-2020,India,45809
5766,13-11-2020,India,213
5767,13-11-2020,India,98
5768,13-11-2020,India,3
5769,13-11-2020,India,52
5770,13-11-2020,India,1495
5771,13-11-2020,India,608
5772,13-11-2020,India,4428
5773,13-11-2020,India,2044
5774,13-11-2020,India,86
5775,13-11-2020,India,11454
5776,13-11-2020,India,1401
5777,13-11-2020,India,362
5778,13-11-2020,India,0
5779,13-11-2020,India,7327
5780,13-11-2020,India,1097
5781,13-11-2020,India,7557
5782,14-11-2020,India,61
5783,14-11-2020,India,6854
5784,14-11-2020,India,48
5785,14-11-2020,India,961
5786,14-11-2020,India,1179
5787,14-11-2020,India,246
5788,14-11-2020,India,2562
5789,14-11-2020,India,2
5790,14-11-2020,India,7519
5791,14-11-2020,India,659
5792,14-11-2020,India,3797
5793,14-11-2020,India,2011
5794,14-11-2020,India,431
5795,14-11-2020,India,1580
5796,14-11-2020,India,922
5797,14-11-2020,India,11508
5798,14-11-2020,India,1848
5799,14-11-2020,India,89
5800,14-11-2020,India,0
5801,14-11-2020,India,3083
5802,14-11-2020,India,45914
5803,14-11-2020,India,218
5804,14-11-2020,India,100
5805,14-11-2020,India,4
5806,14-11-2020,India,52
5807,14-11-2020,India,1510
5808,14-11-2020,India,608
5809,14-11-2020,India,4428
5810,14-11-2020,India,2056
5811,14-11-2020,India,87
5812,14-11-2020,India,11466
5813,14-11-2020,India,1404
5814,14-11-2020,India,362
5815,14-11-2020,India,0
5816,14-11-2020,India,7354
5817,14-11-2020,India,1102
5818,14-11-2020,India,7610
5819,15-11-2020,India,61
5820,15-11-2020,India,6868
5821,15-11-2020,India,48
5822,15-11-2020,India,963
5823,15-11-2020,India,1184
5824,15-11-2020,India,248
5825,15-11-2020,India,2578
5826,15-11-2020,India,2
5827,15-11-2020,India,7614
5828,15-11-2020,India,662
5829,15-11-2020,India,3803
5830,15-11-2020,India,2019
5831,15-11-2020,India,442
5832,15-11-2020,India,1589
5833,15-11-2020,India,924
5834,15-11-2020,India,11529
5835,15-11-2020,India,1869
5836,15-11-2020,India,89
5837,15-11-2020,India,0
5838,15-11-2020,India,3090
5839,15-11-2020,India,45974
5840,15-11-2020,India,221
5841,15-11-2020,India,100
5842,15-11-2020,India,4
5843,15-11-2020,India,52
5844,15-11-2020,India,1527
5845,15-11-2020,India,608
5846,15-11-2020,India,4458
5847,15-11-2020,India,2066
5848,15-11-2020,India,89
5849,15-11-2020,India,11478
5850,15-11-2020,India,1407
5851,15-11-2020,India,364
5852,15-11-2020,India,0
5853,15-11-2020,India,7372
5854,15-11-2020,India,1107
5855,15-11-2020,India,7661
5856,16-11-2020,India,61
5857,16-11-2020,India,6881
5858,16-11-2020,India,48
5859,16-11-2020,India,964
5860,16-11-2020,India,1189
5861,16-11-2020,India,250
5862,16-11-2020,India,2604
5863,16-11-2020,India,2
5864,16-11-2020,India,7713
5865,16-11-2020,India,663
5866,16-11-2020,India,3808
5867,16-11-2020,India,2038
5868,16-11-2020,India,450
5869,16-11-2020,India,1597
5870,16-11-2020,India,928
5871,16-11-2020,India,11541
5872,16-11-2020,India,1888
5873,16-11-2020,India,93
5874,16-11-2020,India,0
5875,16-11-2020,India,3092
5876,16-11-2020,India,46034
5877,16-11-2020,India,224
5878,16-11-2020,India,101
5879,16-11-2020,India,5
5880,16-11-2020,India,53
5881,16-11-2020,India,1527
5882,16-11-2020,India,608
5883,16-11-2020,India,4480
5884,16-11-2020,India,2078
5885,16-11-2020,India,91
5886,16-11-2020,India,11495
5887,16-11-2020,India,1410
5888,16-11-2020,India,364
5889,16-11-2020,India,0
5890,16-11-2020,India,7393
5891,16-11-2020,India,1116
5892,16-11-2020,India,7714
